k \ window,1,5,10,20,50,100
1,0.0,0.005853284,0.011025342,0.021399032,0.09700535,0.21747418
3,0.044719644,0.13904038,0.1780019,0.24264872,0.46240106,0.8487375
5,0.07705539,0.2615709,0.3394927,0.4566852,0.8129158,1.4503129
10,0.120743036,0.46845305,0.67808557,0.93320537,1.6525257,2.9199924
20,0.1726866,0.7176768,1.2135093,1.8132694,3.2989001,5.8767676
